Date,Airline,Source,Destination,Dep_time,Arr_time,Durtion,Route,stop,price
19-Oct-21,Go First,New Delhi,Mumbai,10:40,15:40,5:00,DEL-->BOM,1-stop,16561
19-Oct-21,Go First,New Delhi,Mumbai,8:10,15:05,6:55,DEL-->BOM,1-stop,16561
19-Oct-21,Go First,New Delhi,Mumbai,8:10,15:40,7:30,DEL-->BOM,1-stop,16561
19-Oct-21,Vistara,New Delhi,Mumbai,8:10,20:15,12:05,DEL-->BOM,1-stop,16770
19-Oct-21,Vistara,New Delhi,Mumbai,8:10,21:50,13:40,DEL-->BOM,1-stop,16770
19-Oct-21,Vistara,New Delhi,Mumbai,8:10,23:25,15:15,DEL-->BOM,1-stop,16770
19-Oct-21,IndiGo,New Delhi,Mumbai,13:10,18:35,5:25,DEL-->BOM,1-stop,18870
19-Oct-21,IndiGo,New Delhi,Mumbai,9:35,18:35,9:00,DEL-->BOM,1-stop,18870
19-Oct-21,Air India,New Delhi,Mumbai,14:30,22:20,7:50,DEL-->BOM,1-stop,20235
19-Oct-21,Air Asia,New Delhi,Mumbai,8:00,16:35,8:35,DEL-->BOM,1-stop,21207
19-Oct-21,Air India,New Delhi,Mumbai,4:55,15:20,10:25,DEL-->BOM,1-stop,24815
19-Oct-21,Air India,New Delhi,Mumbai,12:10,22:25,10:15,DEL-->BOM,1-stop,25695
20-Oct-21,Air Asia,New Delhi,Mumbai,8:00,14:35,6:35,DEL-->BOM,1-stop,5953
20-Oct-21,Air Asia,New Delhi,Mumbai,9:25,16:00,6:35,DEL-->BOM,1-stop,5953
20-Oct-21,Air Asia,New Delhi,Mumbai,12:40,20:15,7:35,DEL-->BOM,1-stop,5953
20-Oct-21,Air Asia,New Delhi,Mumbai,11:55,20:15,8:20,DEL-->BOM,1-stop,5953
20-Oct-21,Air Asia,New Delhi,Mumbai,8:00,16:35,8:35,DEL-->BOM,1-stop,5953
20-Oct-21,Air Asia,New Delhi,Mumbai,4:55,14:15,9:20,DEL-->BOM,1-stop,5953
20-Oct-21,Air Asia,New Delhi,Mumbai,5:20,20:15,14:55,DEL-->BOM,1-stop,5953
20-Oct-21,Go First,New Delhi,Mumbai,18:50,20:45,1:55,DEL-->BOM,non-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,9:05,11:05,2:00,DEL-->BOM,non-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,6:15,8:20,2:05,DEL-->BOM,non-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,14:20,16:25,2:05,DEL-->BOM,non-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,20:30,22:35,2:05,DEL-->BOM,non-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,21:30,23:35,2:05,DEL-->BOM,non-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,15:30,21:05,5:35,DEL-->BOM,1-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,13:30,19:20,5:50,DEL-->BOM,1-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,12:35,19:20,6:45,DEL-->BOM,1-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,8:50,15:45,6:55,DEL-->BOM,1-stop,5954
20-Oct-21,Go First,New Delhi,Mumbai,15:30,22:45,7:15,DEL-->BOM,1-stop,5954
20-Oct-21,Vistara,New Delhi,Mumbai,6:00,8:00,2:00,DEL-->BOM,non-stop,5955
20-Oct-21,SpiceJet,New Delhi,Mumbai,18:40,20:40,2:00,DEL-->BOM,non-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,19:05,21:05,2:00,DEL-->BOM,non-stop,5955
20-Oct-21,Air India,New Delhi,Mumbai,7:00,9:05,2:05,DEL-->BOM,non-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,11:00,13:05,2:05,DEL-->BOM,non-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,13:10,15:15,2:05,DEL-->BOM,non-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,14:00,16:05,2:05,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,15:10,17:15,2:05,DEL-->BOM,non-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,20:30,22:35,2:05,DEL-->BOM,non-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,5:00,7:10,2:10,DEL-->BOM,non-stop,5955
20-Oct-21,Air India,New Delhi,Mumbai,8:00,10:10,2:10,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,9:30,11:40,2:10,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,10:20,12:30,2:10,DEL-->BOM,non-stop,5955
20-Oct-21,Air India,New Delhi,Mumbai,10:40,12:50,2:10,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,12:45,14:55,2:10,DEL-->BOM,non-stop,5955
20-Oct-21,SpiceJet,New Delhi,Mumbai,16:20,18:30,2:10,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,16:55,19:05,2:10,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,21:40,23:50,2:10,DEL-->BOM,non-stop,5955
20-Oct-21,SpiceJet,New Delhi,Mumbai,6:50,9:05,2:15,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,7:30,9:45,2:15,DEL-->BOM,non-stop,5955
20-Oct-21,Air India,New Delhi,Mumbai,9:00,11:15,2:15,DEL-->BOM,non-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,10:10,12:25,2:15,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,19:45,22:00,2:15,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,8:50,11:10,2:20,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,17:45,20:05,2:20,DEL-->BOM,non-stop,5955
20-Oct-21,Vistara,New Delhi,Mumbai,18:55,21:15,2:20,DEL-->BOM,non-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,17:45,20:10,2:25,DEL-->BOM,non-stop,5955
20-Oct-21,Air India,New Delhi,Mumbai,15:05,18:15,3:10,DEL-->BOM,1-stop,5955
20-Oct-21,SpiceJet,New Delhi,Mumbai,6:35,10:10,3:35,DEL-->BOM,1-stop,5955
20-Oct-21,Air India,New Delhi,Mumbai,17:50,21:35,3:45,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,13:45,17:45,4:00,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,8:55,13:10,4:15,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,18:45,23:00,4:15,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,18:10,22:35,4:25,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,13:40,18:35,4:55,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,9:35,14:50,5:15,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,13:10,18:35,5:25,DEL-->BOM,1-stop,5955
20-Oct-21,SpiceJet,New Delhi,Mumbai,5:55,11:30,5:35,DEL-->BOM,2-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,13:50,19:30,5:40,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,7:20,13:10,5:50,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,11:30,18:45,7:15,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,13:50,21:30,7:40,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,8:55,16:40,7:45,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,9:35,18:35,9:00,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,13:50,23:00,9:10,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,7:20,16:40,9:20,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,8:10,17:45,9:35,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,12:30,22:35,10:05,DEL-->BOM,1-stop,5955
20-Oct-21,IndiGo,New Delhi,Mumbai,8:10,18:45,10:35,DEL-->BOM,1-stop,5955
20-Oct-21,Air Asia,New Delhi,Mumbai,19:55,22:15,2:20,DEL-->BOM,non-stop,5956
20-Oct-21,IndiGo,New Delhi,Mumbai,12:00,14:05,2:05,DEL-->BOM,non-stop,6375
20-Oct-21,IndiGo,New Delhi,Mumbai,6:10,8:20,2:10,DEL-->BOM,non-stop,6375
20-Oct-21,Air India,New Delhi,Mumbai,20:00,22:10,2:10,DEL-->BOM,non-stop,6375
20-Oct-21,IndiGo,New Delhi,Mumbai,15:35,17:50,2:15,DEL-->BOM,non-stop,6375
20-Oct-21,Air India,New Delhi,Mumbai,19:00,21:15,2:15,DEL-->BOM,non-stop,6375
